DateTime,RealPower
2020-10-25 07:30:00,39.192
2020-10-25 07:15:00,38.348
2020-10-25 07:00:00,39.176
2020-10-25 06:45:00,40.872
2020-10-25 06:30:00,38.684
2020-10-25 06:15:00,38.768
2020-10-25 06:00:00,41.78
2020-10-25 05:45:00,39.668
2020-10-25 05:30:00,38.2
2020-10-25 05:15:00,41.252
2020-10-25 05:00:00,38.772
2020-10-25 04:45:00,39.272
2020-10-25 04:30:00,41.468
2020-10-25 04:15:00,38.756
2020-10-25 04:00:00,38.308
2020-10-25 03:45:00,40.492
2020-10-25 03:30:00,40.712
2020-10-25 03:15:00,38.652
2020-10-25 03:00:00,40.04
2020-10-25 02:45:00,40.396
2020-10-25 02:30:00,39.216
2020-10-25 02:15:00,39.436
2020-10-25 02:00:00,40.852
2020-10-25 01:45:00,38.816
2020-10-25 01:30:00,39.892
2020-10-25 01:15:00,42.08
2020-10-25 01:00:00,39.572
2020-10-25 00:45:00,38.256
2020-10-25 00:30:00,42.872
2020-10-25 00:15:00,39.288
2020-10-25 00:00:00,38.736
2020-10-24 23:45:00,41.26
2020-10-24 23:30:00,39.296
2020-10-24 23:15:00,40.168
2020-10-24 23:00:00,43.68
2020-10-24 22:45:00,41.412
2020-10-24 22:30:00,41.596
2020-10-24 22:15:00,43.444
2020-10-24 22:00:00,42.392
2020-10-24 21:45:00,40.568
2020-10-24 21:30:00,43.4
2020-10-24 21:15:00,44.208
2020-10-24 21:00:00,40.98
2020-10-24 20:45:00,41.532
2020-10-24 20:30:00,44.832
2020-10-24 20:15:00,40.876
2020-10-24 20:00:00,39.008
2020-10-24 19:45:00,43.852
2020-10-24 19:30:00,42.172
2020-10-24 19:15:00,40.768
2020-10-24 19:00:00,43.772
2020-10-24 18:45:00,40.036
2020-10-24 18:30:00,39.732
2020-10-24 18:15:00,39.808
2020-10-24 18:00:00,37.032
2020-10-24 17:45:00,37.08
2020-10-24 17:30:00,37.128
2020-10-24 17:15:00,38.004
2020-10-24 17:00:00,38.864
2020-10-24 16:45:00,43.136
2020-10-24 16:30:00,41.216
2020-10-24 16:15:00,37.644
2020-10-24 16:00:00,36.476
2020-10-24 15:45:00,38.752
2020-10-24 15:30:00,38.26
2020-10-24 15:15:00,41.516
2020-10-24 15:00:00,43.604
2020-10-24 14:45:00,48.084
2020-10-24 14:30:00,43.608
2020-10-24 14:15:00,43.476
2020-10-24 14:00:00,46.788
2020-10-24 13:45:00,43.688
2020-10-24 13:30:00,42.384
2020-10-24 13:15:00,45.956
2020-10-24 13:00:00,43.308
2020-10-24 12:45:00,42.928
2020-10-24 12:30:00,38.932
2020-10-24 12:15:00,36.648
2020-10-24 12:00:00,34.496
2020-10-24 11:45:00,35.328
2020-10-24 11:30:00,39.612
2020-10-24 11:15:00,42.312
2020-10-24 11:00:00,41.74
2020-10-24 10:45:00,36.972
2020-10-24 10:30:00,35.324
2020-10-24 10:15:00,35.708
2020-10-24 10:00:00,35.536
2020-10-24 09:45:00,36.456
2020-10-24 09:30:00,35.008
2020-10-24 09:15:00,36.008
2020-10-24 09:00:00,37.408
2020-10-24 08:45:00,34.772
2020-10-24 08:30:00,35.572
2020-10-24 08:15:00,36.868
2020-10-24 08:00:00,34.996
2020-10-24 07:45:00,34.476
2020-10-24 07:30:00,36.392
2020-10-24 07:15:00,37.62
2020-10-24 07:00:00,35.34
2020-10-24 06:45:00,35.372
2020-10-24 06:30:00,37.828
2020-10-24 06:15:00,35.388
2020-10-24 06:00:00,35.172
2020-10-24 05:45:00,37.94
2020-10-24 05:30:00,34.46
2020-10-24 05:15:00,35.892
2020-10-24 05:00:00,37.164
2020-10-24 04:45:00,35.728
2020-10-24 04:30:00,35.208
2020-10-24 04:15:00,37.964
2020-10-24 04:00:00,37.804
2020-10-24 03:45:00,35.18
2020-10-24 03:30:00,35.728
2020-10-24 03:15:00,39.232
2020-10-24 03:00:00,35.556
2020-10-24 02:45:00,35.064
2020-10-24 02:30:00,37.948
2020-10-24 02:15:00,36.956
2020-10-24 02:00:00,35.48
2020-10-24 01:45:00,36.58
2020-10-24 01:30:00,36.2
2020-10-24 01:15:00,36.284
2020-10-24 01:00:00,36.008
2020-10-24 00:45:00,36.772
2020-10-24 00:30:00,35.304
2020-10-24 00:15:00,35.84
2020-10-24 00:00:00,37.86
2020-10-23 23:45:00,34.612
2020-10-23 23:30:00,35.5
2020-10-23 23:15:00,38.556
2020-10-23 23:00:00,35.312
2020-10-23 22:45:00,34.764
2020-10-23 22:30:00,37.82
2020-10-23 22:15:00,37.172
2020-10-23 22:00:00,35.136
2020-10-23 21:45:00,35.368
2020-10-23 21:30:00,38.296
2020-10-23 21:15:00,35.824
2020-10-23 21:00:00,35.6
2020-10-23 20:45:00,39.488
2020-10-23 20:30:00,34.792
2020-10-23 20:15:00,36.388
2020-10-23 20:00:00,38.56
2020-10-23 19:45:00,37.316
2020-10-23 19:30:00,35.784
2020-10-23 19:15:00,36.66
2020-10-23 19:00:00,38.808
2020-10-23 18:45:00,35.392
2020-10-23 18:30:00,36.108
2020-10-23 18:15:00,38.448
2020-10-23 18:00:00,35.744
2020-10-23 17:45:00,34.812
2020-10-23 17:30:00,37.648
2020-10-23 17:15:00,37.472
2020-10-23 17:00:00,37.904
2020-10-23 16:45:00,44.336
2020-10-23 16:30:00,46.248
2020-10-23 16:15:00,44.076
2020-10-23 16:00:00,43.728
2020-10-23 15:45:00,48.536
2020-10-23 15:30:00,44.22
2020-10-23 15:15:00,45.004
2020-10-23 15:00:00,46.32
2020-10-23 14:45:00,45.432
2020-10-23 14:30:00,47.056
2020-10-23 14:15:00,45.396
2020-10-23 14:00:00,50.496
2020-10-23 13:45:00,50.516
2020-10-23 13:30:00,48.028
2020-10-23 13:15:00,46.616
2020-10-23 13:00:00,47.02
2020-10-23 12:45:00,45.244
2020-10-23 12:30:00,45.616
2020-10-23 12:15:00,48.328
2020-10-23 12:00:00,44.28
2020-10-23 11:45:00,45.412
2020-10-23 11:30:00,46.488
2020-10-23 11:15:00,39.424
