,RealPower1,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower_42,RealPower_43,RealPower_44,RealPower_45,RealPower_46,RealPower_47,RealPower_48
184,0.884,0.0,0.0,0.042,1.67,1.879,0.683,0.572,1.262,1.137,0.157,1.14,7.852,0.536,1.187,0.161,1.673,1.815,2.1679,2.4776000000000002,1.5485,1.6620000000000001,2.493,1.7256,2.5884
185,0.297,0.0,0.0,0.0,0.055,0.321,0.0,0.046,0.554,0.352,0.0,0.0,8.153,0.229,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.279,0.0,0.0,0.0,0.058,0.322,0.0,0.049,0.56,0.355,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.301,0.0,0.0,0.0,0.06,0.326,0.0,0.056,0.563,0.356,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.309,0.0,0.0,0.0,0.057,0.323,0.0,0.047,0.559,0.355,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.292,0.0,0.0,0.0,0.059,0.324,0.0,0.048,0.561,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.301,0.0,0.0,0.0,0.048,0.323,0.0,0.046,0.558,0.354,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.305,0.0,0.0,0.0,0.034,0.321,0.0,0.047,0.557,0.352,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.286,0.0,0.0,0.0,0.04,0.319,0.0,0.048,0.557,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.289,0.0,0.0,0.0,0.052,0.319,0.0,0.047,0.56,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.268,0.0,0.0,0.0,0.057,0.321,0.0,0.046,0.564,0.354,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.294,0.0,0.0,0.0,0.057,0.322,0.0,0.048,0.564,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.321,0.0,0.0,0.0,0.052,0.324,0.0,0.048,0.566,0.356,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.314,0.0,0.0,0.0,0.058,0.322,0.0,0.048,0.564,0.354,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.308,0.0,0.0,0.0,0.061,0.322,0.0,0.048,0.557,0.35,0.174,0.0,0.0,0.229,0.0,0.134,0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1.897,15.933,0.0,4.681,0.174,0.437,0.0,0.417,1.119,0.982,3.526,0.0,0.455,1.32,0.356,6.372,1.052,1.25,1.3548499999999999,1.5484,0.96775,0.10760000000000002,0.16140000000000002,0.0,0.0
202,28.02,159.799,30.703,55.329,17.226,14.232,43.045,13.831,11.739,12.397,28.169,72.985,0.0,18.354,57.03,62.91,55.188,23.582,35.8358,40.955200000000005,25.597,45.9744,68.9616,65.3104,97.96560000000001
203,68.162,247.925,111.213,122.484,48.288,38.332,143.01,47.581,39.946,44.939,45.315,208.229,0.0,55.282,217.221,118.48,171.729,83.981,139.93735,159.9284,99.95525,128.75920000000002,193.1388,206.6772,310.01579999999996
205,59.464,123.707,114.274,89.521,78.347,64.97,138.688,48.415,38.869,42.227,22.936,214.106,0.0,48.025,212.908,68.387,171.44,68.417,123.172,140.768,87.98,142.11440000000002,213.17159999999998,203.81920000000002,305.7288
206,23.275,27.643,39.098,28.954,37.001,31.524,47.377,17.364,14.873,14.535,5.632,107.308,0.0,15.066,71.871,17.306,66.764,27.658,52.48635,59.98440000000001,37.49025,76.7676,115.15140000000001,79.9492,119.92379999999999
207,4.338,2.196,3.869,2.998,6.513,5.956,4.698,2.702,3.399,3.51,1.061,17.937,0.0,2.701,8.698,1.166,10.462,5.779,13.60905,15.553200000000002,9.72075,13.196000000000002,19.794,8.5128,12.7692
208,0.54,0.0,0.0,0.003,0.995,1.256,0.0,0.27,0.936,0.794,0.093,0.381,0.0,0.366,0.157,0.135,0.621,1.425,0.5018999999999999,0.5736,0.3585,0.9044000000000001,1.3566,0.0,0.0
209,0.286,0.0,0.0,0.0,0.052,0.316,0.0,0.046,0.554,0.349,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.97,0.00035,0.0004,0.00025,0.0,0.0,0.0,0.0
210,0.292,0.0,0.0,0.0,0.055,0.319,0.0,0.05,0.556,0.352,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.292,0.0,0.0,0.0,0.051,0.322,0.0,0.05,0.559,0.352,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.278,0.0,0.0,0.0,0.051,0.32,0.0,0.049,0.561,0.354,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.293,0.0,0.0,0.0,0.049,0.322,0.0,0.048,0.558,0.351,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.29,0.0,0.0,0.0,0.041,0.317,0.0,0.047,0.556,0.351,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.286,0.0,0.0,0.0,0.036,0.319,0.0,0.047,0.558,0.35,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.284,0.0,0.0,0.0,0.04,0.32,0.0,0.047,0.56,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.305,0.0,0.0,0.0,0.043,0.318,0.0,0.048,0.562,0.353,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.301,0.0,0.0,0.0,0.048,0.32,0.0,0.048,0.564,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.301,0.0,0.0,0.0,0.046,0.32,0.0,0.048,0.561,0.353,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.306,0.0,0.0,0.0,0.049,0.317,0.0,0.044,0.561,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.312,0.0,0.0,0.0,0.052,0.318,0.0,0.048,0.56,0.351,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.328,0.526,0.0,0.0,0.051,0.316,0.0,0.047,0.556,0.35,0.438,0.0,0.0,0.231,0.0,0.382,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,6.904,43.59,1.342,14.788,0.688,0.823,4.488,1.948,2.58,2.61,7.33,2.449,0.455,4.331,7.153,11.177,7.819,3.278,0.7476,0.8544,0.534,1.2140000000000002,1.821,3.7912,5.6868
224,16.207,93.032,24.821,30.5,10.326,8.11,32.473,14.102,9.297,10.239,15.97,46.164,2.167,10.784,48.849,23.429,50.362,13.655,34.97305,39.9692,24.98075,31.3412,47.011799999999994,40.004000000000005,60.006
225,26.909,95.945,40.469,53.618,21.504,15.982,53.305,18.694,14.125,15.709,17.974,98.695,0.0,24.341,99.017,36.08,75.918,24.427,52.961999999999996,60.528,37.83,67.4868,101.23020000000001,56.5356,84.8034
226,33.55,130.423,46.983,58.248,26.176,21.777,64.474,21.235,18.045,20.22,28.279,104.964,0.0,22.031,81.392,64.542,79.948,35.464,66.5308,76.0352,47.522,66.6564,99.98459999999999,77.6512,116.47679999999998
227,99.573,267.657,171.172,111.733,65.936,52.478,219.079,72.861,35.613,38.051,52.248,166.954,0.0,77.247,264.918,147.072,238.279,47.245,106.76889999999999,122.02159999999999,76.2635,114.31920000000001,171.4788,248.66080000000002,372.9912
230,45.111,77.425,93.259,56.04,57.51,49.101,96.937,39.84,24.307,27.05,14.857,134.807,0.0,35.485,165.144,43.528,131.383,49.449,45.201449999999994,51.6588,32.28675,96.07560000000001,144.11339999999998,161.6288,242.4432
231,16.689,31.168,27.471,23.529,29.285,25.982,31.516,12.788,12.316,12.898,5.911,65.917,0.0,10.995,44.384,14.032,45.639,39.163,32.20735,36.8084,23.00525,46.37440000000001,69.5616,45.733200000000004,68.5998
232,4.955,2.695,8.224,4.527,9.546,7.992,7.76,5.56,5.331,5.212,0.977,23.235,0.0,3.536,7.71,1.925,18.331,9.611,19.942999999999998,22.792,14.245,16.2712,24.406799999999997,12.324,18.485999999999997
233,0.317,0.0,0.018,0.0,1.439,1.54,0.0,0.219,0.877,0.69,0.0,0.5,0.0,0.237,0.0,0.0,0.466,1.311,0.2562,0.2928,0.183,0.8900000000000001,1.335,0.1008,0.1512
234,0.286,0.0,0.0,0.0,0.049,0.32,0.0,0.05,0.563,0.353,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.32,0.0,0.0,0.0,0.055,0.323,0.0,0.047,0.563,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.279,0.0,0.0,0.0,0.052,0.324,0.0,0.05,0.566,0.354,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.309,0.0,0.0,0.0,0.056,0.322,0.0,0.049,0.563,0.355,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.302,0.0,0.0,0.0,0.047,0.322,0.0,0.048,0.563,0.355,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.29,0.0,0.0,0.0,0.037,0.323,0.0,0.048,0.566,0.355,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.301,0.0,0.0,0.0,0.043,0.325,0.0,0.048,0.568,0.356,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.314,0.0,0.0,0.0,0.055,0.324,0.0,0.049,0.572,0.358,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.321,0.0,0.0,0.0,0.059,0.326,0.0,0.048,0.572,0.36,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.318,0.0,0.0,0.0,0.064,0.326,0.0,0.05,0.572,0.36,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.324,0.0,0.0,0.0,0.054,0.324,0.0,0.049,0.572,0.359,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.321,0.0,0.0,0.0,0.059,0.324,0.0,0.047,0.569,0.356,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.33,0.58,0.0,0.003,0.063,0.323,0.0,0.048,0.567,0.356,0.466,0.0,0.0,0.237,0.0,0.371,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,5.653,50.642,0.686,9.947,0.643,0.803,4.57,5.827,3.167,3.005,4.578,2.084,0.455,2.442,12.528,14.5,16.199,2.425,3.52765,4.0316,2.51975,1.122,1.683,12.708,19.061999999999998
248,23.803,160.44,47.268,55.684,12.168,8.362,59.009,29.477,19.023,19.187,26.415,60.23,2.167,28.914,119.867,58.637,95.846,29.988,73.30295,83.77480000000001,52.35925,31.3868,47.0802,103.6328,155.4492
249,59.745,257.731,125.476,104.179,42.4,29.49,157.698,50.56,36.232,42.588,46.776,186.355,0.0,60.537,233.818,108.734,176.982,69.654,176.29674999999997,201.482,125.92625,110.58040000000001,165.8706,205.6956,308.5434
255,23.664,55.097,78.216,38.044,72.112,54.136,72.484,39.633,31.546,30.927,9.054,111.132,0.0,39.654,167.94,27.444,136.294,29.848,125.17784999999999,143.06040000000002,89.41275,111.29280000000001,166.9392,106.8472,160.27079999999998
256,6.356,0.775,12.944,2.097,24.435,19.566,9.354,15.326,7.406,5.641,0.763,15.714,0.0,7.405,29.962,1.378,45.4,5.468,21.7427,24.8488,15.5305,31.1664,46.749599999999994,11.005600000000001,16.508399999999998
257,0.321,0.0,0.0,0.0,1.098,1.063,0.0,0.132,0.795,0.571,0.0,0.0,0.0,0.239,0.0,0.0,0.199,1.01,0.23415,0.2676,0.16725,0.4212,0.6317999999999999,0.0,0.0
258,0.293,0.0,0.0,0.0,0.046,0.317,0.0,0.047,0.553,0.348,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.297,0.0,0.0,0.0,0.041,0.32,0.0,0.048,0.556,0.352,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.276,0.0,0.0,0.0,0.053,0.323,0.0,0.045,0.559,0.352,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.293,0.0,0.0,0.0,0.05,0.322,0.0,0.048,0.559,0.352,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.278,0.0,0.0,0.0,0.046,0.322,0.0,0.048,0.557,0.35,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.272,0.0,0.0,0.0,0.042,0.32,0.0,0.048,0.557,0.35,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.275,0.0,0.0,0.0,0.043,0.321,0.0,0.044,0.56,0.352,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.273,0.0,0.0,0.0,0.049,0.319,0.0,0.047,0.562,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.29,0.0,0.0,0.0,0.045,0.318,0.0,0.048,0.564,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.302,0.0,0.0,0.0,0.044,0.322,0.0,0.048,0.564,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.317,0.0,0.0,0.0,0.048,0.321,0.0,0.048,0.563,0.352,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.317,0.0,0.0,0.0,0.043,0.319,0.0,0.048,0.559,0.351,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.325,0.576,0.0,0.008,0.048,0.317,0.0,0.048,0.556,0.351,0.441,0.0,0.0,0.236,0.0,0.41,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,5.973,38.181,0.821,10.163,0.637,0.731,4.663,5.999,3.236,3.09,3.814,1.806,0.455,2.647,13.055,11.967,16.299,2.976,3.5391999999999997,4.0448,2.528,1.1092000000000002,1.6638,13.0888,19.6332
272,23.057,168.099,42.679,49.424,10.101,7.074,54.797,26.267,15.07,14.337,27.613,51.04,2.167,27.106,103.603,59.617,84.141,15.847,68.85025,78.686,49.17875,25.910000000000004,38.865,87.14120000000001,130.7118
273,62.022,265.869,129.274,106.553,44.078,30.538,162.943,51.925,35.358,40.933,48.099,191.797,0.0,62.201,242.458,111.416,182.53,42.492,177.36669999999998,202.7048,126.6905,115.23520000000002,172.8528,209.6944,314.54159999999996
278,55.324,104.58,122.579,55.819,86.761,70.177,124.693,53.867,21.276,23.18,17.931,176.436,0.0,36.951,182.392,39.966,178.047,32.4,194.3277,222.0888,138.8055,160.616,240.924,139.012,208.51799999999997
279,15.088,28.15,26.367,20.448,36.083,29.827,29.302,13.155,7.994,8.458,5.781,74.96,0.0,9.32,40.363,12.755,44.858,11.544,115.33619999999999,131.8128,82.383,62.6832,94.0248,39.464,59.196
280,4.913,0.289,6.266,2.786,8.143,7.15,7.637,3.473,3.536,3.468,0.614,17.466,0.0,2.662,10.75,0.868,13.167,3.808,17.7674,20.305600000000002,12.691,16.2328,24.3492,8.9932,13.4898
281,0.311,0.0,0.0,0.002,0.475,0.783,0.0,0.065,0.632,0.429,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.974,0.21489999999999998,0.2456,0.1535,0.1724,0.2586,0.0,0.0
282,0.296,0.0,0.0,0.0,0.051,0.321,0.0,0.048,0.561,0.351,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.312,0.0,0.0,0.0,0.052,0.321,0.0,0.048,0.56,0.352,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.282,0.0,0.0,0.0,0.051,0.32,0.0,0.048,0.559,0.35,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.279,0.0,0.0,0.0,0.051,0.321,0.0,0.048,0.563,0.352,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.299,0.0,0.0,0.0,0.043,0.322,0.0,0.048,0.563,0.353,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.293,0.0,0.0,0.0,0.037,0.321,0.0,0.047,0.568,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.309,0.0,0.0,0.0,0.041,0.322,0.0,0.047,0.569,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.28,0.0,0.0,0.0,0.049,0.322,0.0,0.048,0.569,0.356,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.301,0.0,0.0,0.0,0.042,0.321,0.0,0.048,0.568,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.323,0.0,0.0,0.0,0.042,0.319,0.0,0.048,0.568,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.304,0.0,0.0,0.0,0.044,0.321,0.0,0.048,0.568,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.316,0.0,0.0,0.0,0.039,0.32,0.0,0.048,0.568,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.306,1.668,0.0,0.023,0.051,0.318,0.0,0.048,0.563,0.353,0.574,0.0,0.0,0.233,0.0,0.463,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,6.937,52.749,2.669,11.092,0.908,0.976,6.279,6.152,3.442,3.359,5.588,4.462,0.455,3.333,15.241,16.338,17.178,3.408,6.6402,7.588800000000001,4.743,1.8948,2.8422,11.141200000000001,16.7118
296,23.505,161.313,47.286,55.716,12.096,8.63,59.404,28.214,18.166,17.732,26.142,60.704,2.167,28.386,114.339,59.437,90.271,29.841,68.46525,78.24600000000001,48.90375,33.382,50.073,99.7172,149.5758
297,59.194,254.701,122.807,101.079,41.513,29.089,154.634,49.529,34.111,39.728,45.278,179.895,0.0,58.235,224.565,107.315,168.895,68.526,170.69955,195.08520000000001,121.92825,109.1232,163.6848,198.93880000000001,298.40819999999997
303,24.741,60.066,78.58,41.483,71.869,54.105,73.99,39.684,31.525,30.878,9.956,115.67,0.0,40.298,169.328,29.431,135.171,30.308,128.79055,147.1892,91.99325,113.1268,169.6902,110.09760000000001,165.1464
304,7.204,1.467,14.709,3.501,25.578,20.642,11.181,16.353,7.426,6.782,0.839,19.783,0.0,8.432,30.498,2.095,49.01,6.471,26.03195,29.750799999999998,18.59425,34.246,51.36899999999999,17.1624,25.743599999999997
305,0.315,0.0,0.0,0.001,1.485,1.324,0.0,0.18,0.758,0.554,0.0,0.029,0.0,0.24,0.0,0.0,0.259,1.061,0.301,0.34400000000000003,0.215,0.6688000000000001,1.0031999999999999,0.0,0.0
306,0.319,0.0,0.0,0.0,0.054,0.319,0.0,0.048,0.555,0.351,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.301,0.0,0.0,0.0,0.043,0.323,0.0,0.048,0.557,0.352,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.322,0.0,0.0,0.0,0.044,0.321,0.0,0.048,0.556,0.351,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.314,0.0,0.0,0.0,0.041,0.32,0.0,0.048,0.558,0.352,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.29,0.0,0.0,0.0,0.035,0.319,0.0,0.048,0.554,0.351,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.287,0.0,0.0,0.0,0.036,0.32,0.0,0.048,0.559,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.306,0.0,0.0,0.0,0.039,0.324,0.0,0.048,0.564,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.305,0.0,0.0,0.0,0.048,0.324,0.0,0.048,0.564,0.357,0.0,0.0,0.0,0.232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.325,0.0,0.0,0.0,0.043,0.32,0.0,0.048,0.559,0.355,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.32,0.0,0.0,0.0,0.044,0.321,0.0,0.048,0.563,0.356,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.31,0.0,0.0,0.0,0.042,0.321,0.0,0.048,0.563,0.356,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.309,0.0,0.0,0.0,0.044,0.32,0.0,0.048,0.56,0.356,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.33,1.245,0.0,0.0,0.042,0.321,0.0,0.048,0.561,0.356,0.48,0.0,0.0,0.231,0.0,0.357,0.0,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,5.171,35.539,2.014,9.409,0.776,0.914,3.473,2.67,2.559,2.55,5.968,3.894,0.455,2.99,7.546,11.115,8.216,3.326,7.6450499999999995,8.7372,5.46075,1.6388000000000003,2.4582,5.452400000000001,8.1786
320,20.632,137.591,30.906,52.388,9.278,7.404,43.257,14.857,12.227,13.133,21.974,47.185,2.167,20.67,63.006,54.921,53.183,20.538,42.18725,48.214,30.13375,26.766800000000003,40.1502,50.4468,75.6702
321,43.662,196.824,90.55,70.264,35.897,26.042,110.839,38.106,27.107,30.873,34.963,150.11,0.0,39.941,166.031,77.829,131.574,53.407,139.321,159.22400000000002,99.515,92.8956,139.3434,112.3404,168.51059999999998
322,84.68,270.17,142.855,126.62,58.601,45.019,187.282,58.626,40.645,50.276,48.443,232.755,0.0,69.94,266.565,127.705,204.39,86.875,180.07115,205.79560000000004,128.62225,146.1036,219.15540000000001,244.06320000000002,366.0948
324,86.019,317.927,139.094,151.505,79.222,65.971,183.857,57.742,45.834,50.324,56.992,242.329,0.0,68.998,262.78,141.387,206.429,89.973,176.0906,201.2464,125.779,166.6288,249.9432,247.066,370.599
326,48.201,133.656,107.705,75.147,81.668,64.572,103.041,45.552,33.731,37.003,22.542,175.216,0.0,41.461,197.801,54.419,155.744,53.646,152.9682,174.82080000000002,109.263,139.0984,208.64759999999998,164.5472,246.8208
327,27.211,63.322,59.62,47.327,45.621,38.988,62.48,28.89,24.233,25.023,11.615,113.306,0.0,28.624,123.191,33.559,103.765,31.665,91.10815000000001,104.12360000000001,65.07725,92.5356,138.80339999999998,99.59440000000001,149.39159999999998
328,10.892,7.591,16.532,11.353,17.203,15.437,18.513,10.077,8.028,8.235,1.969,47.594,0.0,6.886,30.818,5.877,36.501,12.081,25.491199999999996,29.1328,18.208,33.9652,50.947799999999994,29.338400000000004,44.007600000000004
329,0.453,0.0,0.016,0.0,2.638,2.45,0.112,0.374,1.001,0.824,0.0,2.162,0.0,0.33,0.333,0.0,1.095,1.39,0.71085,0.8124000000000001,0.50775,2.3600000000000003,3.54,0.0,0.0
330,0.278,0.0,0.0,0.0,0.049,0.318,0.0,0.048,0.553,0.35,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.281,0.0,0.0,0.0,0.042,0.321,0.0,0.048,0.559,0.354,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.289,0.0,0.0,0.0,0.045,0.32,0.0,0.049,0.555,0.352,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.296,0.0,0.0,0.0,0.042,0.32,0.0,0.048,0.558,0.352,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.284,0.0,0.0,0.0,0.036,0.321,0.0,0.048,0.557,0.352,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
