#Meteo hourly data,,,,,,,,,,,,,,,,,,,
#Site, Solcast_site_-117.241045_32.881404,,,,,,,,,,,,,,,,,,
#Country, United States,,,,,,,,,,,,,,,,,,
#Data Source, Solcast https://solcast.com,,,,,,,,,,,,,,,,,,
#Time step,1,,,,,,,,,,,,,,,,,,
#Latitude,32.8814,,,,,,,,,,,,,,,,,,
#Longitude,-117.241,,,,,,,,,,,,,,,,,,
#Altitude,129,,,,,,,,,,,,,,,,,,
#Time Zone,-8,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
2018,6,12,1,0,17.2,-27,0,14,0,0,0,0,1.2,0,971.5,184,0.8,0.1,119
2018,6,12,2,0,16.9,-40,0,13.7,0,0,0,0,1.18,0,971.6,202,0.5,0.1,112
2018,6,12,3,0,16.6,-51,0,13.5,0,0,0,0,1.17,0,971.7,234,0.4,0.1,103
2018,6,12,4,0,16.8,-60,0,13.5,3,13,1,4,1.16,0,971.9,250,0.5,0.1,93
2018,6,12,5,0,17.3,-68,31.3,13.8,68,17,1,69,1.16,0,972.2,244,0.7,0.1,81
2018,6,12,6,0,17.9,-75,27.8,14.2,170,140,59,230,1.16,0,972.6,241,0.9,0.1,69
2018,6,12,7,0,18.9,-82,0.7,14,113,742,408,520,1.16,0,972.9,242,1.2,0.1,57
2018,6,12,8,0,20.4,-90,0,13.4,125,834,596,721,1.16,0,973.2,244,1.6,0.1,44
2018,6,12,9,0,21.9,-99,0,12.8,134,882,748,882,1.16,0,973.5,245,2,0.1,32
2018,6,12,10,0,23,-116,0,12.6,118,933,876,995,1.16,0,973.5,248,2.4,0.1,20
2018,6,12,11,0,23.6,-159,0,12.7,115,949,931,1046,1.16,0,973.3,250,2.8,0.1,11
2018,6,12,12,0,24.3,136,0,12.7,114,947,919,1033,1.15,0,973.1,252,3.2,0.1,14
2018,6,12,13,0,24.5,108,0,13,116,928,843,958,1.14,0,972.8,257,3.5,0.1,25
2018,6,12,14,0,24.4,95,0,13.4,112,897,716,828,1.12,0,972.3,264,3.8,0.1,37
2018,6,12,15,0,24.2,87,1.5,13.9,122,795,519,641,1.09,0,971.8,270,4.1,0.1,49
2018,6,12,16,0,23.3,79,1.3,14.2,99,706,337,436,1.06,0,971.5,276,4,0.1,62
2018,6,12,17,0,21.7,72,43.3,14.3,99,114,39,138,1.03,0,971.5,284,3.5,0.1,74
2018,6,12,18,0,20.1,65,25.2,14.3,27,2,0,28,0.99,0,971.4,294,3.1,0.1,86
2018,6,12,19,0,19,57,0,14.4,0,0,0,0,0.97,0,971.6,302,2.7,0.1,97
2018,6,12,20,0,18.3,47,0,14.4,0,0,0,0,0.95,0,971.9,307,2.4,0.1,107
2018,6,12,21,0,17.6,35,0,14.4,0,0,0,0,0.94,0,972.2,313,2.1,0.1,115
2018,6,12,22,0,17.3,21,0,14.4,0,0,0,0,0.94,0,972.3,315,1.8,0.1,121
2018,6,12,23,0,17.3,5,0,14.3,0,0,0,0,0.94,0,972,308,1.5,0.1,124
2018,6,13,0,0,17.3,-11,0,14.2,0,0,0,0,0.95,0,971.7,300,1.3,0.1,123
2018,6,13,1,0,17.1,-27,0,14.1,0,0,0,0,0.99,0,971.5,297,1.3,0.1,119
2018,6,13,2,0,16.6,-40,0,13.9,0,0,0,0,1.05,0,971.5,300,1.4,0.1,112
2018,6,13,3,0,16.1,-51,0,13.7,0,0,0,0,1.12,0,971.5,303,1.5,0.1,103
2018,6,13,4,0,16.2,-60,0,13.8,3,3,0,3,1.18,0,971.7,303,1.5,0.1,93
2018,6,13,5,0,17.1,-68,29.6,14.2,52,4,0,53,1.22,0,972.1,299,1.4,0.1,81
2018,6,13,6,0,18,-75,56.5,14.6,114,0,0,114,1.27,0,972.5,295,1.3,0.1,69
2018,6,13,7,0,19.2,-82,21.2,14.4,247,229,137,384,1.32,0,972.8,286,1.4,0.1,57
2018,6,13,8,0,20.9,-90,0,13.7,234,611,437,671,1.37,0,973,274,1.5,0.1,44
2018,6,13,9,0,22.6,-99,0,12.9,249,692,588,837,1.41,0,973.2,264,1.7,0.1,32
2018,6,13,10,0,23.8,-116,0,12.5,209,804,756,965,1.45,0,973.3,258,2.2,0.1,20
2018,6,13,11,0,24.4,-159,0,12.5,199,835,819,1018,1.49,0,973.1,256,2.8,0.1,11
2018,6,13,12,0,25.1,136,0,12.5,182,852,826,1008,1.52,0,972.9,254,3.5,0.1,14
2018,6,13,13,0,25.2,107,4.4,12.7,194,780,712,906,1.51,0,972.7,257,3.8,0.1,24
2018,6,13,14,0,24.8,95,7.4,13.2,218,683,540,758,1.45,0,972.4,264,3.8,0.1,37
2018,6,13,15,0,24.5,86,0,13.6,86,863,562,647,1.39,0,972.1,271,3.9,0.1,49
2018,6,13,16,0,23.5,79,1.8,13.9,84,733,352,436,1.36,0,971.8,276,3.7,0.1,62
2018,6,13,17,0,21.9,72,20,14,111,242,77,188,1.34,0,971.7,280,3.1,0.1,74
2018,6,13,18,0,20.4,65,22.9,14.1,29,18,3,32,1.33,0,971.6,284,2.7,0.1,86
2018,6,13,19,0,19.2,57,0,14.2,0,0,0,0,1.32,0,971.7,289,2.3,0.1,97
2018,6,13,20,0,18.4,47,0,14.3,0,0,0,0,1.32,0,971.9,292,2,0.1,107
2018,6,13,21,0,17.7,35,0,14.4,0,0,0,0,1.32,0,972.1,297,1.7,0.1,115
2018,6,13,22,0,17.2,21,0,14.5,0,0,0,0,1.34,0,972.1,300,1.6,0.1,121
2018,6,13,23,0,17,5,0,14.5,0,0,0,0,1.37,0,971.8,300,1.7,0.1,124
2018,6,14,0,0,16.7,-11,0,14.5,0,0,0,0,1.4,0,971.5,300,1.7,0.1,123
2018,6,14,1,0,16.5,-27,0,14.4,0,0,0,0,1.48,0,971.4,303,1.6,0.1,119
2018,6,14,2,0,16.3,-40,0,14.3,0,0,0,0,1.6,0,971.4,313,1.3,0.1,112
2018,6,14,3,0,16.1,-51,0,14.2,0,0,0,0,1.72,0,971.4,327,1.1,0.1,103
2018,6,14,4,0,16.5,-60,0,14.2,2,14,1,4,1.81,0,971.6,324,0.9,0.1,93
2018,6,14,5,0,17.5,-68,28.4,14.4,68,19,2,70,1.87,0,971.9,296,0.9,0.1,81
2018,6,14,6,0,18.6,-75,48.2,14.6,151,19,9,159,1.93,0,972.2,273,1.1,0.1,69
2018,6,14,7,0,19.8,-82,10.1,14.5,169,526,299,468,1.99,0,972.5,267,1.4,0.1,57
2018,6,14,8,0,21.2,-89,3.8,13.9,155,732,526,682,2.04,0,972.7,269,1.8,0.1,44
2018,6,14,9,0,22.6,-99,0,13.4,115,882,748,863,2.09,0,973,270,2.2,0.1,32
2018,6,14,10,0,23.6,-115,0,13.1,114,912,857,971,2.12,0,973,269,2.6,0.1,20
2018,6,14,11,0,24.2,-159,0,12.9,118,920,902,1020,2.13,0,972.8,268,3.1,0.1,11
2018,6,14,12,0,24.8,136,0,12.7,125,907,880,1005,2.14,0,972.6,266,3.6,0.1,14
2018,6,14,13,0,25,107,0.8,12.8,153,846,768,921,2.13,0,972.1,268,3.9,0.1,24
2018,6,14,14,0,24.7,95,7.3,13,233,633,509,742,2.12,0,971.5,271,4.1,0.1,37
2018,6,14,15,0,24.4,86,10.8,13.2,210,524,356,565,2.1,0,970.9,274,4.3,0.1,49
2018,6,14,16,0,23.4,79,51.7,13.3,207,0,0,207,2.11,0,970.7,277,4.2,0.1,62
2018,6,14,17,0,21.8,72,49.7,13.3,94,65,18,111,2.14,0,970.9,280,3.8,0.1,74
2018,6,14,18,0,20.2,65,32.6,13.3,20,3,0,20,2.17,0,971,284,3.4,0.1,86
2018,6,14,19,0,19.1,57,0,13.4,0,0,0,0,2.2,0,971.3,289,3,0.1,97
2018,6,14,20,0,18.4,47,0,13.7,0,0,0,0,2.23,0,971.7,296,2.7,0.1,107
2018,6,14,21,0,17.7,35,0,14,0,0,0,0,2.26,0,972.1,305,2.3,0.1,115
2018,6,14,22,0,17.2,21,0,14.1,0,0,0,0,2.29,0,972.1,309,2.1,0.1,121
2018,6,14,23,0,16.8,5,0,14.2,0,0,0,0,2.32,0,971.8,309,1.8,0.1,124
2018,6,15,0,0,16.5,-11,0,14.2,0,0,0,0,2.36,0,971.4,307,1.5,0.1,123
2018,6,15,1,0,16.2,-27,0,14.3,0,0,0,0,2.43,0,971.2,302,1.3,0.1,119
2018,6,15,2,0,16,-40,28.2,14.3,0,0,0,0,2.53,0,971.1,291,1.2,0.1,112
2018,6,15,3,0,15.9,-51,36.7,14.4,0,0,0,0,2.64,0,971.1,279,1.1,0.1,103
2018,6,15,4,0,16,-60,37.1,14.4,3,0,0,3,2.71,0,971.2,275,1.4,0.1,93
2018,6,15,5,0,16.4,-68,33.2,14.5,61,15,4,65,2.74,0,971.5,278,1.9,0.1,81
2018,6,15,6,0,16.9,-75,52.6,14.5,130,22,6,135,2.77,0,971.8,279,2.5,0.1,69
2018,6,15,7,0,17.5,-82,39.6,14.3,241,108,67,308,2.79,0,972.1,275,2.6,0.1,57
2018,6,15,8,0,18.4,-89,0.4,13.9,124,787,562,686,2.8,0,972.5,265,2.5,0.1,44
2018,6,15,9,0,19.3,-99,0.9,13.5,141,821,696,838,2.81,0,972.8,254,2.4,0.1,32
2018,6,15,10,0,19.8,-115,0.7,13.2,149,846,794,944,2.8,0,973,242,2.6,0.1,20
2018,6,15,11,0,20,-158,11.3,13.2,346,552,540,886,2.79,0,973.1,233,3,0.1,11
2018,6,15,12,0,20.2,136,11.5,13.1,345,546,529,874,2.77,0,973.1,227,3.5,0.1,14
2018,6,15,13,0,20.4,107,0,13.3,138,857,779,917,2.68,0,972.6,230,3.7,0.1,24
2018,6,15,14,0,20.9,95,7.2,13.9,225,633,515,740,2.53,0,971.7,242,3.7,0.1,37
2018,6,15,15,0,21.2,86,36.2,14.5,383,22,16,399,2.38,0,970.7,253,3.9,0.1,49
2018,6,15,16,0,20.8,79,54.7,14.6,195,2,1,196,2.27,0,970.2,259,3.9,0.1,62
2018,6,15,17,0,19.5,72,56.1,14.2,96,0,0,96,2.18,0,970.3,259,3.6,0.1,74
2018,6,15,18,0,18.1,65,18.2,13.8,30,11,1,31,2.09,0,970.3,259,3.3,0.1,86
2018,6,15,19,0,17.2,57,0,13.6,0,0,0,0,2.03,0,970.6,258,3,0.1,97
2018,6,15,20,0,16.6,47,0,13.5,0,0,0,0,1.98,0,971.1,255,2.7,0.1,106
2018,6,15,21,0,16,35,0,13.5,0,0,0,0,1.94,0,971.5,252,2.5,0.1,115
2018,6,15,22,0,15.5,21,0,13.5,0,0,0,0,1.91,0,971.6,249,2.3,0.1,121
2018,6,15,23,0,15.2,5,0,13.4,0,0,0,0,1.9,0,971.4,246,2.1,0.1,123
2018,6,16,0,0,14.9,-11,0,13.3,0,0,0,0,1.89,0,971.2,244,2,0.1,123
2018,6,16,1,0,15,-27,0,13.4,0,0,0,0,1.85,0,971,239,2,0.1,119
2018,6,16,2,0,15.4,-40,18.3,13.6,0,0,0,0,1.79,0,970.9,234,2.1,0.1,112
2018,6,16,3,0,15.9,-51,30.5,13.7,0,0,0,0,1.72,0,970.7,229,2.3,0.1,103
2018,6,16,4,0,15.8,-60,36.9,13.6,2,0,0,2,1.68,0,970.8,230,2.5,0.1,93
2018,6,16,5,0,15.3,-68,18.5,13.1,57,152,30,87,1.66,0,971.1,236,2.7,0.1,81
2018,6,16,6,0,14.8,-75,44.6,12.6,148,23,7,154,1.64,0,971.5,241,3,0.1,69
2018,6,16,7,0,14.9,-82,65.1,12.3,180,0,0,180,1.61,0,971.7,243,3.1,0.1,57
2018,6,16,8,0,15.7,-89,62.9,11.9,262,0,0,262,1.57,0,971.9,242,3.1,0.1,44
2018,6,16,9,0,16.4,-99,77.2,11.6,198,0,0,198,1.53,0,972.1,241,3,0.1,32
2018,6,16,10,0,17.1,-115,76,11.3,237,0,0,237,1.48,0,972.2,240,3.2,0.1,20
2018,6,16,11,0,17.7,-158,60.8,11.1,407,0,0,407,1.44,0,972.1,238,3.7,0.1,11
2018,6,16,12,0,18.3,136,55.3,10.9,458,0,0,458,1.4,0,972.1,236,4.2,0.1,14
2018,6,16,13,0,18.7,107,62.9,11.1,354,0,0,354,1.39,0,972.2,237,4.4,0.1,24
2018,6,16,14,0,18.7,95,71.4,11.5,234,0,0,234,1.41,0,972.5,240,4.3,0.1,37
2018,6,16,15,0,18.7,86,90.2,11.9,66,0,0,66,1.42,0,972.8,243,4.2,0.1,49
2018,6,16,16,0,17.9,79,97,11.8,13,0,0,13,1.45,0,972.9,247,4,0.1,62
2018,6,16,17,0,16.2,72,96.1,11.1,8,0,0,8,1.49,0,973,253,3.5,0.1,74
2018,6,16,18,0,14.4,65,45.7,10.4,12,5,0,12,1.53,0,973,260,3.1,0.1,86
2018,6,16,19,0,13.4,57,0,10,0,0,0,0,1.57,0,973.1,263,2.7,0.1,97
2018,6,16,20,0,13.1,47,0,10.1,0,0,0,0,1.62,0,973.3,260,2.4,0.1,106
2018,6,16,21,0,12.7,35,0,10.2,0,0,0,0,1.67,0,973.5,257,2,0.1,115
2018,6,16,22,0,12.5,21,0,10.3,0,0,0,0,1.69,0,973.6,252,2,0.1,121
2018,6,16,23,0,12.3,5,0,10.3,0,0,0,0,1.68,0,973.4,248,2.2,0.1,123
2018,6,17,0,0,12.2,-11,0,10.4,0,0,0,0,1.68,0,973.3,245,2.4,0.1,123
2018,6,17,1,0,12.5,-26,0,10.6,0,0,0,0,1.68,0,973.3,244,2.4,0.1,119
2018,6,17,2,0,13.3,-40,0,11,0,0,0,0,1.69,0,973.6,244,2.3,0.1,112
2018,6,17,3,0,14.1,-51,0,11.3,0,0,0,0,1.7,0,973.8,245,2.2,0.1,103
2018,6,17,4,0,14.3,-60,0,11.3,2,11,1,3,1.66,0,974.2,248,2.3,0.1,93
2018,6,17,5,0,14,-68,34.6,10.8,59,15,1,61,1.59,0,974.7,252,2.6,0.1,81
2018,6,17,6,0,13.7,-75,64,10.3,106,0,0,106,1.52,0,975.1,255,2.9,0.1,69
2018,6,17,7,0,14,-82,55.1,10,235,0,0,235,1.45,0,975.5,255,3,0.1,57
2018,6,17,8,0,14.8,-89,73.9,10,186,0,0,186,1.38,0,975.7,251,3.1,0.1,44
2018,6,17,9,0,15.7,-99,69.5,10,270,0,0,270,1.32,0,975.9,248,3.2,0.1,32
2018,6,17,10,0,16.4,-115,62.8,10,370,0,0,370,1.27,0,976.1,247,3.5,0.1,20
2018,6,17,11,0,16.9,-158,32.6,10,504,202,199,704,1.24,0,976.2,249,4,0.1,11
2018,6,17,12,0,17.5,136,35.9,9.9,583,80,79,662,1.21,0,976.4,250,4.4,0.1,13
2018,6,17,13,0,17.9,107,35.6,10.1,550,73,64,615,1.21,0,976.4,253,4.6,0.1,24
2018,6,17,14,0,18.2,95,46.8,10.4,420,26,22,442,1.24,0,976.4,259,4.5,0.1,37
2018,6,17,15,0,18.4,86,20.8,10.7,306,328,201,507,1.27,0,976.3,266,4.4,0.1,49
2018,6,17,16,0,17.9,79,51.6,10.7,160,121,68,228,1.25,0,976.3,271,4.2,0.1,62
2018,6,17,17,0,16.5,72,79.1,10.4,45,0,0,45,1.18,0,976.3,276,3.9,0.1,74
2018,6,17,18,0,15.1,65,26.3,10,30,6,0,31,1.11,0,976.3,281,3.6,0.1,85
2018,6,17,19,0,14.2,57,0,9.9,0,0,0,0,1.05,0,976.3,287,3.3,0.1,96
2018,6,17,20,0,13.8,47,0,10.1,0,0,0,0,1,0,976.6,293,3.2,0.1,106
2018,6,17,21,0,13.4,35,0,10.2,0,0,0,0,0.95,0,976.8,299,3.1,0.1,115
2018,6,17,22,0,13.1,21,0,10.2,0,0,0,0,0.92,0,976.8,303,3.1,0.1,121
2018,6,17,23,0,13,5,0,10.2,0,0,0,0,0.92,0,976.6,305,3.1,0.1,123
2018,6,18,0,0,12.8,-11,0,10.2,0,0,0,0,0.92,0,976.4,308,3.1,0.1,123
2018,6,18,1,0,12.9,-26,0,10.2,0,0,0,0,0.92,0,976.3,309,3.1,0.1,119
2018,6,18,2,0,13.2,-40,0,10.2,0,0,0,0,0.93,0,976.3,309,3.1,0.1,112
2018,6,18,3,0,13.5,-51,0,10.2,0,0,0,0,0.94,0,976.3,309,3.1,0.1,103
2018,6,18,4,0,13.8,-60,0,10.2,2,10,1,3,0.96,0,976.5,307,3.1,0.1,93
2018,6,18,5,0,14,-68,30.1,10.2,64,14,1,65,0.99,0,977,304,3.3,0.1,81
2018,6,18,6,0,14.3,-75,57.9,10.3,122,0,0,122,1.02,0,977.4,301,3.5,0.1,69
2018,6,18,7,0,15,-82,66.5,10.2,173,0,0,173,1.05,0,977.7,298,3.6,0.1,57
2018,6,18,8,0,16.2,-89,54.1,9.9,329,0,0,329,1.08,0,977.9,296,3.7,0.1,44
2018,6,18,9,0,17.5,-99,35.5,9.7,426,164,142,568,1.11,0,978.1,293,3.8,0.1,32
2018,6,18,10,0,18.4,-115,4,9.7,176,825,778,955,1.14,0,978.1,288,3.9,0.1,20
2018,6,18,11,0,19.2,-157,0.4,9.9,108,951,933,1041,1.17,0,978,281,4.2,0.1,11
2018,6,18,12,0,19.9,136,3.4,10.1,170,851,828,998,1.19,0,977.8,275,4.5,0.1,13
2018,6,18,13,0,20.2,107,16.3,10.6,368,476,437,805,1.21,0,977.7,274,4.8,0.1,24
2018,6,18,14,0,20,95,13.6,11.3,291,532,425,716,1.22,0,977.5,277,5,0.1,36
2018,6,18,15,0,19.8,86,21,12,317,307,198,515,1.23,0,977.3,279,5.2,0.1,49
2018,6,18,16,0,19,79,35.7,12.3,207,168,90,297,1.23,0,977.2,283,5.1,0.1,61
2018,6,18,17,0,17.7,72,58.8,12.2,90,10,2,92,1.22,0,977.1,288,4.7,0.1,74
2018,6,18,18,0,16.4,65,23.5,12.1,32,21,3,35,1.22,0,977.1,295,4.4,0.1,85
2018,6,18,19,0,15.6,57,0,12.1,0,0,0,0,1.21,0,977,300,4.1,0.1,96
2018,6,18,20,0,15.3,47,0,12.2,0,0,0,0,1.21,0,977,304,3.8,0.1,106
2018,6,18,21,0,14.9,35,0,12.3,0,0,0,0,1.2,0,976.9,307,3.5,0.1,115
2018,6,18,22,0,14.7,21,0,12.4,0,0,0,0,1.2,0,976.8,309,3.3,0.1,120
2018,6,18,23,0,14.6,5,0,12.4,0,0,0,0,1.21,0,976.4,308,3.2,0.1,123
2018,6,19,0,0,14.5,-11,0,12.5,0,0,0,0,1.21,0,976.1,307,3.1,0.1,123
2018,6,19,1,0,14.2,-26,0,12.4,0,0,0,0,1.23,0,976,305,3,0.1,119
2018,6,19,2,0,13.8,-40,0,12.2,0,0,0,0,1.26,0,976.1,303,3,0.1,112
2018,6,19,3,0,13.4,-51,0,12,0,0,0,0,1.29,0,976.3,300,3,0.1,103
2018,6,19,4,0,13.7,-60,0,12.1,2,7,1,3,1.31,0,976.4,299,3,0.1,93
2018,6,19,5,0,14.5,-68,37.7,12.6,53,10,1,53,1.31,0,976.7,300,3,0.1,81
2018,6,19,6,0,15.4,-75,68.6,13,88,0,0,88,1.31,0,976.9,300,3.1,0.1,69
2018,6,19,7,0,16.5,-82,80.5,13.2,99,0,0,99,1.3,0,977,299,3.1,0.1,57
2018,6,19,8,0,17.8,-89,74.2,13.2,186,0,0,186,1.29,0,977,294,3,0.1,45
2018,6,19,9,0,19.2,-98,53.6,13.1,404,7,6,411,1.28,0,977,290,3,0.1,32
2018,6,19,10,0,20.3,-114,15.5,13.1,381,480,455,836,1.27,0,976.9,284,3.1,0.1,20
2018,6,19,11,0,21.1,-157,5.1,13.2,224,777,763,987,1.26,0,976.7,277,3.4,0.1,11
2018,6,19,12,0,21.9,137,8.3,13.2,280,681,663,943,1.26,0,976.5,271,3.8,0.1,13
2018,6,19,13,0,22.1,107,14.2,13.4,370,492,450,819,1.26,0,976.3,268,4.1,0.1,24
2018,6,19,14,0,21.7,95,22.9,13.8,420,265,217,637,1.29,0,976.1,267,4.3,0.1,36
2018,6,19,15,0,21.3,86,40.1,14.2,378,18,13,392,1.31,0,975.9,266,4.4,0.1,49
2018,6,19,16,0,20.4,79,69.8,14.3,143,0,0,143,1.32,0,975.8,267,4.2,0.1,61
2018,6,19,17,0,19,72,84.6,14,30,0,0,30,1.32,0,975.8,273,3.7,0.1,74
2018,6,19,18,0,17.6,65,31.1,13.7,27,6,0,27,1.31,0,975.7,280,3.3,0.1,85
2018,6,19,19,0,16.7,57,0,13.6,0,0,0,0,1.32,0,975.8,285,2.9,0.1,96
2018,6,19,20,0,16.3,47,0,13.6,0,0,0,0,1.33,0,975.9,288,2.6,0.1,106
2018,6,19,21,0,15.9,35,0,13.7,0,0,0,0,1.34,0,976,293,2.3,0.1,114
2018,6,19,22,0,15.7,21,0,13.7,0,0,0,0,1.36,0,975.9,297,2.1,0.1,120
2018,6,19,23,0,15.6,5,0,13.6,0,0,0,0,1.39,0,975.6,300,2,0.1,123
2018,6,20,0,0,15.5,-11,0,13.6,0,0,0,0,1.42,0,975.2,303,2,0.1,123
2018,6,20,1,0,15.3,-26,0,13.5,0,0,0,0,1.44,0,975,304,1.9,0.1,119
2018,6,20,2,0,15,-39,0,13.4,0,0,0,0,1.46,0,974.9,304,1.8,0.1,112
2018,6,20,3,0,14.7,-50,0,13.2,0,0,0,0,1.48,0,974.8,303,1.7,0.1,103
2018,6,20,4,0,15,-60,0,13.4,2,12,1,3,1.5,0,974.9,301,1.8,0.1,93
2018,6,20,5,0,15.8,-68,37.1,13.9,56,16,1,58,1.51,0,975.2,298,1.9,0.1,81
2018,6,20,6,0,16.7,-75,67.8,14.4,93,0,0,93,1.53,0,975.4,295,2.1,0.1,69
2018,6,20,7,0,18,-82,85.4,14.6,76,0,0,76,1.54,0,975.6,290,2.3,0.1,57
2018,6,20,8,0,19.6,-89,83.3,14.6,119,0,0,119,1.54,0,975.6,284,2.4,0.1,45
2018,6,20,9,0,21.2,-98,78.7,14.6,186,0,0,186,1.54,0,975.6,279,2.6,0.1,32
2018,6,20,10,0,22.4,-114,57.1,14.7,413,12,12,424,1.54,0,975.6,273,2.9,0.1,20
2018,6,20,11,0,23.2,-157,15.6,14.8,392,489,480,872,1.54,0,975.4,267,3.4,0.1,11
2018,6,20,12,0,24,137,4.6,14.9,197,802,778,975,1.54,0,975.3,262,3.8,0.1,13
2018,6,20,13,0,24,107,5.7,15,197,763,701,898,1.54,0,975.2,260,4.1,0.1,24
2018,6,20,14,0,23.3,95,26.1,15.2,424,227,187,611,1.53,0,975.1,261,4.2,0.1,36
2018,6,20,15,0,22.7,86,62.2,15.5,251,0,0,251,1.52,0,975,262,4.2,0.1,49
2018,6,20,16,0,21.6,79,84.3,15.3,73,0,0,73,1.51,0,975,263,4,0.1,61
2018,6,20,17,0,20.2,72,81.5,14.8,37,0,0,37,1.5,0,975.2,266,3.4,0.1,74
2018,6,20,18,0,18.8,65,28.1,14.3,31,8,1,32,1.48,0,975.3,270,2.9,0.1,85
2018,6,20,19,0,17.8,57,0,14,0,0,0,0,1.46,0,975.5,274,2.4,0.1,96
2018,6,20,20,0,17.2,47,0,14.1,0,0,0,0,1.44,0,975.6,278,1.9,0.1,106
2018,6,20,21,0,16.7,35,0,14.2,0,0,0,0,1.41,0,975.8,285,1.4,0.1,114
2018,6,20,22,0,16.3,21,0,14.2,0,0,0,0,1.38,0,975.6,291,1.2,0.1,120
2018,6,20,23,0,16.1,5,0,14.1,0,0,0,0,1.36,0,975.2,293,1.1,0.1,123
2018,6,21,0,0,16,-11,0,14.1,0,0,0,0,1.34,0,974.8,295,1.1,0.1,123
2018,6,21,1,0,15.7,-26,0,14.1,0,0,0,0,1.35,0,974.7,296,1.1,0.1,119
2018,6,21,2,0,15.3,-39,0,14.1,0,0,0,0,1.39,0,974.8,297,1.1,0.1,112
2018,6,21,3,0,15,-50,0,14.2,0,0,0,0,1.43,0,975,298,1,0.1,103
2018,6,21,4,0,15.2,-60,0,14.1,2,13,1,3,1.45,0,975.2,294,1.1,0.1,93
2018,6,21,5,0,16.1,-68,34.1,14,60,17,2,62,1.45,0,975.6,287,1.4,0.1,81
2018,6,21,6,0,16.9,-75,70,13.8,85,0,0,85,1.45,0,975.9,282,1.6,0.1,69
2018,6,21,7,0,18.1,-82,79.4,13.8,109,0,0,109,1.45,0,976.1,277,1.8,0.1,57
2018,6,21,8,0,19.7,-89,66.8,13.7,239,0,0,239,1.45,0,976.2,271,2.1,0.1,45
2018,6,21,9,0,21.2,-98,31.6,13.7,436,192,169,604,1.45,0,976.4,267,2.3,0.1,32
2018,6,21,10,0,22.3,-114,3.8,13.7,174,825,775,948,1.45,0,976.3,264,2.6,0.1,20
2018,6,21,11,0,23.1,-157,5.4,13.7,213,783,768,981,1.45,0,976.2,261,3,0.1,11
2018,6,21,12,0,23.9,137,11.6,13.8,331,591,575,907,1.45,0,976,259,3.5,0.1,13
2018,6,21,13,0,24,107,14.9,14.1,358,492,452,810,1.44,0,975.8,260,3.8,0.1,24
2018,6,21,14,0,23.5,95,37.4,14.6,458,72,61,519,1.42,0,975.5,263,4,0.1,36
2018,6,21,15,0,22.9,86,63.8,15.1,240,0,0,240,1.4,0,975.2,266,4.2,0.1,49
2018,6,21,16,0,21.8,79,86.7,15.1,61,0,0,61,1.38,0,975,270,4,0.1,61
2018,6,21,17,0,20.4,72,87.2,14.6,30,0,0,30,1.35,0,974.9,275,3.5,0.1,74
2018,6,21,18,0,18.9,65,37.5,14,20,8,1,20,1.32,0,974.9,283,3,0.1,85
2018,6,21,19,0,17.9,57,0,13.8,0,0,0,0,1.28,0,974.9,290,2.6,0.1,96
2018,6,21,20,0,17.4,47,0,13.8,0,0,0,0,1.24,0,974.9,296,2.3,0.1,106
2018,6,21,21,0,16.9,35,0,13.9,0,0,0,0,1.2,0,974.9,304,2,0.1,114
2018,6,21,22,0,16.6,21,0,14,0,0,0,0,1.17,0,974.7,306,1.9,0.1,120
2018,6,21,23,0,16.3,5,0,13.9,0,0,0,0,1.13,0,974.4,299,2,0.1,123
2018,6,22,0,0,16,-11,0,13.9,0,0,0,0,1.1,0,974,293,2,0.1,123
2018,6,22,1,0,15.5,-26,0,13.8,0,0,0,0,1.09,0,973.9,294,1.9,0.1,119
2018,6,22,2,0,14.8,-39,0,13.5,0,0,0,0,1.1,0,974.1,304,1.8,0.1,112
2018,6,22,3,0,14.1,-50,0,13.2,0,0,0,0,1.11,0,974.3,314,1.7,0.1,103
2018,6,22,4,0,14.4,-60,0,13.2,2,13,1,3,1.1,0,974.4,318,1.7,0.1,93
2018,6,22,5,0,15.5,-68,31.2,13.3,65,19,2,67,1.07,0,974.6,315,1.8,0.1,81
2018,6,22,6,0,16.7,-75,58.8,13.5,125,0,0,125,1.05,0,974.7,312,1.8,0.1,69
2018,6,22,7,0,18,-82,62.8,13.5,199,0,0,199,1.03,0,974.8,306,2,0.1,57
2018,6,22,8,0,19.6,-89,31.3,13.5,380,166,125,504,1.03,0,974.8,297,2.2,0.1,45
2018,6,22,9,0,21.1,-98,11,13.5,276,606,515,791,1.03,0,974.8,291,2.5,0.1,32
2018,6,22,10,0,22.2,-114,8.1,13.4,271,686,644,915,1.02,0,974.6,284,2.7,0.1,20
2018,6,22,11,0,23.1,-156,2.7,13.4,170,865,850,1019,1.01,0,974.2,277,2.9,0.1,11
2018,6,22,12,0,23.9,137,0,13.4,112,952,925,1037,1,0,973.8,271,3.2,0.1,13
