DateTime,RealPower0,RealPower1,RealPower4,RealPower5,RealPower8,RealPower9,RealPower12,RealPower13,RealPower16,RealPower17,RealPower20,RealPower21,RealPower24,RealPower25,RealPower28,RealPower29,RealPower32,RealPower33,RealPower36,RealPower37,RealPower40,RealPower41,RealPower
6/6/2018 22:00,0,0.31,0,0,0,0,0.061,0.326,0,0.055,0,0.558,0.353,0,0,0,0,0.229,0,0,0,1.005,0
6/6/2018 23:00,0,0.306,0,0,0,0,0.044,0.325,0,0.047,0,0.555,0.351,0,0,0,0,0.228,0,0,0,1.002,0
6/7/2018 0:00,0,0.303,0,0,0,0,0.041,0.324,0,0.049,0,0.556,0.352,0,0,0,0,0.228,0,0,0,0.997,0
6/7/2018 1:00,0,0.307,0,0,0,0,0.05,0.325,0,0.048,0,0.559,0.352,0,0,0,0,0.228,0,0,0,0.995,0
6/7/2018 2:00,0,0.291,0,0,0,0,0.044,0.323,0,0.048,0,0.555,0.349,0,0,0,0,0.228,0,0,0,0.988,0
6/7/2018 3:00,0,0.29,0,0,0,0,0.049,0.321,0,0.045,0,0.556,0.352,0,0,0,0,0.228,0,0,0,0.992,0
6/7/2018 4:00,0,0.296,0,0,0,0,0.047,0.323,0,0.048,0,0.556,0.35,0,0,0,0,0.228,0,0,0,0.99,0
6/7/2018 5:00,0,0.358,0,2.578,0,0,0.041,0.32,0,0.048,0,0.551,0.348,0.818,0,0,0,0.239,0,0.53,0,0.981,0
6/7/2018 6:00,0,6.833,0,58.767,1.503,1.875,1.024,1.25,3.101,2.029,10.898,2.765,2.816,9.567,6.783,4.204,0,3.826,5.461,18.401,8.103,3.918,20.968
6/7/2018 7:00,0,41.437,0,174.053,25.708,29.284,7.901,7.097,38.164,15.136,207.843,13.347,14.603,30.105,79.106,34.076,0,20.399,62.49,64.487,84.799,21.12,138.639
6/7/2018 8:00,0,75.952,0,274.904,79.877,81.818,18.509,18.091,109.391,38.69,500.839,27.078,33.469,52.258,204.554,84.241,0,43.584,160.061,113.792,191.392,66.26,334.38
6/7/2018 9:00,0,107.117,0,362.481,136.058,135.942,51.996,45.161,183.592,61.407,742.769,47.71,55.406,68.443,336.646,136.904,0,67.547,262.569,167.268,298.323,104.176,527.963
6/7/2018 10:00,0,129.536,0,423.468,177.809,186.529,86.822,72.341,238.585,79.064,933.863,62.883,70.144,80.263,434.577,180.412,0,84.879,342.212,198.236,377.275,132.212,669.233
6/7/2018 11:00,0,142.81,0,459.395,206.841,225.512,112.598,94.041,275.288,91.527,1057.922,72.989,79.358,86.862,497.7,215.989,0,95.639,390.922,216.417,426.623,150.678,767.864
6/7/2018 12:00,0,147.042,0,467.3,218.875,244.725,129.896,108.161,292.261,96.164,1120.832,77.288,84.211,88.487,527.782,224.549,0,100.408,419.451,222.186,450.992,162.052,820.042
6/7/2018 13:00,0,145.516,0,448.972,219.859,249.009,137.925,115.844,292.961,96.051,1122.957,77.768,84.491,84.417,531.9,224.482,0,99.343,419.705,214.659,452.26,164.658,827.217
6/7/2018 14:00,0,136.052,0,401.447,208.067,238.017,138.466,116.213,274.455,90.655,1058.814,73.481,79.869,75.604,506.057,213.611,0,92.17,393.335,196.131,427.35,155.293,775.262
6/7/2018 15:00,0,116.947,0,331.631,181.241,213.641,133.103,110.956,232.887,78.759,940.09,65.004,70.592,61.872,450.261,189.298,0,79.637,343.146,163.811,381.221,134.407,673.461
6/7/2018 16:00,0,89.929,0,234.173,140.662,175.31,118.54,97.417,142.661,61.121,745.319,51.885,56.474,43.317,355.9,150.759,0,60.12,265.5,107.98,302.22,100.341,526.928
6/7/2018 17:00,0,56.566,0,124.894,76.487,124.404,93.083,75.569,77.051,38.034,470.886,33.936,35.576,23.42,239.761,103.949,0,34.985,165.491,51.186,193.215,61.297,326.414
6/7/2018 18:00,0,21.184,0,32.452,26.434,62.561,52.291,47.915,26.75,14.392,192.967,13.93,14.301,6.36,114.285,53.357,0,11.793,60.741,10.014,87.093,24.359,123.626
6/7/2018 19:00,0,2.802,0,0.155,2.332,13.419,14.606,15.231,2.942,1.965,24.96,2.979,3.024,0.436,17.343,7.806,0,1.817,5.66,0.533,15.73,4.798,16.479
6/7/2018 20:00,0,0.284,0,0,0,0.11,0.408,0.622,0,0.07,0,0.602,0.407,0,0,0,0,0.228,0,0,0,1.002,0.064
6/7/2018 21:00,0,0.32,0,0,0,0,0.054,0.328,0,0.059,0,0.559,0.352,0,0,0,0,0.229,0,0,0,1.005,0
6/7/2018 22:00,0,0.306,0,0,0,0,0.049,0.326,0,0.049,0,0.555,0.35,0,0,0,0,0.228,0,0,0,0.994,0
6/7/2018 23:00,0,0.297,0,0,0,0,0.04,0.326,0,0.052,0,0.556,0.35,0,0,0,0,0.229,0,0,0,0.994,0
6/8/2018 0:00,0,0.303,0,0,0,0,0.041,0.326,0,0.056,0,0.562,0.356,0,0,0,0,0.232,0,0,0,1.008,0
6/8/2018 1:00,0,0.309,0,0,0,0,0.054,0.331,0,0.051,0,0.57,0.36,0,0,0,0,0.232,0,0,0,1.016,0
6/8/2018 2:00,0,0.335,0,0,0,0,0.067,0.331,0,0.06,0,0.571,0.361,0,0,0,0,0.235,0,0,0,1.02,0
6/8/2018 3:00,0,0.324,0,0,0,0,0.073,0.331,0,0.067,0,0.573,0.361,0,0,0,0,0.233,0,0,0,1.018,0
6/8/2018 4:00,0,0.315,0,0,0,0,0.064,0.33,0,0.051,0,0.572,0.36,0,0,0,0,0.232,0,0,0,1.016,0
6/8/2018 5:00,0,0.557,0,9.135,0,0,0.063,0.328,0,0.05,0,0.566,0.359,2.201,0,0,0,0.311,0,1.013,0,1.014,0
6/8/2018 6:00,0,10.563,0,78.931,1.756,5.952,1.36,1.633,3.765,2.395,36.282,4.743,5.041,12.024,19.131,5.902,0,5.087,10.565,21.935,14.276,5.069,18.796
6/8/2018 7:00,0,42.605,0,182.94,25.535,42.991,6.635,6.22,36.396,15.592,239.157,13.744,15.307,33.588,106.318,32.2,0,21.066,67.898,69.767,88.577,22.542,134.63
6/8/2018 8:00,0,76.403,0,273.108,79.084,82.051,19.8,18.873,108.029,38.476,503.314,27.714,33.253,52.944,198.744,84.794,0,43.364,159.983,112.999,196.643,62.136,331.761
6/8/2018 9:00,0,105.955,0,358.462,134.142,137.399,51.619,44.544,181.046,60.863,736.772,47.076,54.816,68.199,334.949,135.491,0,66.456,258.706,166.217,294.432,103.245,520.097
6/8/2018 10:00,0,128.825,0,421.897,175.194,187.707,85.692,70.851,235.427,78.111,927.585,61.888,68.925,79.545,430.819,177.687,0,83.229,336.451,197.468,369.872,131.784,659.41
6/8/2018 11:00,0,141.559,0,454.187,203.023,227.214,111.766,92.06,270.413,90.507,1051.821,71.543,77.954,85.834,494.22,213.986,0,93.963,387.751,215.142,421.681,150.32,762.478
6/8/2018 12:00,0,146.162,0,466.591,216.548,246.144,127.998,105.573,286.245,95.958,1107.564,76.228,82.48,87.831,525.287,222.03,0,98.501,413.192,222.036,443.141,162.134,810.925
6/8/2018 13:00,0,144.317,0,447.984,216.651,248.744,136.505,112.605,287.935,95.715,1120.261,77.251,83.194,84.537,529.018,224.448,0,99.235,417.441,215.864,446.737,164.267,809.821
6/8/2018 14:00,0,135.239,0,395.959,205.085,235.733,137.062,112.879,272.895,90.48,1054.088,72.938,78.6,74.522,499.968,215.223,0,92.149,393.6,192.582,428.582,154.713,768.608
6/8/2018 15:00,0,115.622,0,325.839,178.559,207.343,131.913,107.995,228.297,78.093,923.954,63.978,69.664,61.044,437.695,188.309,0,77.74,338.497,161.644,375.729,132.831,672.988
6/8/2018 16:00,0,89.104,0,230.984,137.973,172.419,115.416,94.166,140.342,60.158,733.601,50.988,55.588,43.019,349.533,148.092,0,58.705,258.326,107.652,293.984,100.097,515.679
6/8/2018 17:00,0,56.592,0,124.332,75.94,123.049,92.142,74.514,76.754,37.741,468.263,33.89,35.419,23.414,237.292,102.782,0,34.76,159.235,51.356,191.357,61.066,321.96
6/8/2018 18:00,0,21.458,0,32.748,26.449,62.685,52.41,47.603,27.271,14.505,194.375,14.154,14.535,6.489,114.633,53.54,0,11.874,59.323,11.471,87.616,24.845,124.258
6/8/2018 19:00,0,3.142,0,0.325,2.736,14.679,14.042,14.313,3.321,2.12,28.704,3.575,3.657,0.5,20.168,8.638,0,2.027,6.929,0.597,15.771,5.454,18.097
6/8/2018 20:00,0,0.307,0,0,0,0.174,0.515,0.714,0,0.059,0,0.626,0.431,0,0,0,0,0.228,0,0,0,1.003,0.186
6/8/2018 21:00,0,0.303,0,0,0,0,0.056,0.329,0,0.049,0,0.561,0.352,0,0,0,0,0.228,0,0,0,1.007,0
6/8/2018 22:00,0,0.296,0,0,0,0,0.049,0.328,0,0.05,0,0.561,0.353,0,0,0,0,0.23,0,0,0,1.012,0
6/8/2018 23:00,0,0.293,0,0,0,0,0.048,0.328,0,0.057,0,0.563,0.355,0,0,0,0,0.232,0,0,0,1.014,0
6/9/2018 0:00,0,0.307,0,0,0,0,0.037,0.326,0,0.048,0,0.558,0.352,0,0,0,0,0.231,0,0,0,1.005,0
6/9/2018 1:00,0,0.3,0,0,0,0,0.046,0.324,0,0.048,0,0.56,0.352,0,0,0,0,0.228,0,0,0,1.005,0
6/9/2018 2:00,0,0.294,0,0,0,0,0.038,0.324,0,0.048,0,0.56,0.352,0,0,0,0,0.231,0,0,0,1.004,0
6/9/2018 3:00,0,0.316,0,0,0,0,0.04,0.326,0,0.048,0,0.564,0.354,0,0,0,0,0.232,0,0,0,1.004,0
6/9/2018 4:00,0,0.283,0,0,0,0,0.037,0.327,0,0.048,0,0.564,0.356,0,0,0,0,0.232,0,0,0,1.007,0
6/9/2018 5:00,0,0.356,0,0.574,0,0,0.048,0.328,0,0.049,0,0.562,0.355,0.62,0,0,0,0.237,0,0.447,0,1.006,0
6/9/2018 6:00,0,4.432,0,34.91,0.467,0.551,0.529,0.816,0.818,1.34,0.85,1.92,1.86,7.131,2.055,2.291,0,2.396,2.581,11.91,4.368,2.789,16.885
6/9/2018 7:00,0,24.503,0,145.393,23.038,20.185,9.732,8.857,32.409,11.371,109.867,9.592,10.256,28.05,56.053,19.809,0,11.687,34.842,56.902,50.021,16.442,135.661
6/9/2018 8:00,0,74.275,0,268.306,74.133,82.816,20.624,19.18,104.286,35.745,486.713,27.066,30.497,51.951,211.552,73.327,0,42.821,146.123,110.824,171.046,60.331,322.287
6/9/2018 9:00,0,104.458,0,354.984,131.72,130.791,49.976,43.962,177.849,59.732,721.944,46.773,53.911,67.294,329.28,126.803,0,65.247,254.349,163.502,288.838,100.348,516.455
6/9/2018 10:00,0,127.418,0,416.885,171.701,183.638,84.259,69.957,231.312,76.544,910.525,60.804,67.615,79.183,425.487,174.996,0,82.597,331.554,195.411,363.578,129.799,658.136
6/9/2018 11:00,0,140.786,0,455.649,199.261,223.711,109.751,90.694,266.651,88.126,1038.821,70.795,77.15,85.596,488.631,210.95,0,93.747,383.71,214.473,414.335,148.599,751.981
6/9/2018 12:00,0,146.257,0,466.049,214.201,242.869,127.699,106.085,285.963,94.041,1114.811,76.085,82.818,87.79,523.661,220.687,0,99.93,414.105,221.539,445.035,160.413,803.177
6/9/2018 13:00,0,144.663,0,442.465,216.07,248.079,136.877,113.614,286.053,94.945,1111.169,76.624,83.118,84.274,528.214,222.176,0,97.444,414.787,214.549,448.013,162.83,809.917
6/9/2018 14:00,0,134.575,0,396.09,203.81,235.726,137.374,114.111,267.657,89.68,1054.294,72.766,78.707,75.383,498.108,210.918,0,90.421,386.758,194.628,419.143,153.377,761.599
6/9/2018 15:00,0,115.817,0,327.638,178.175,211.405,131.075,107.425,227.75,77.753,931.186,64.297,69.814,61.933,444.777,186.01,0,77.592,337.008,163.215,372.271,133.107,668.76
6/9/2018 16:00,0,89.524,0,225.708,139.33,172.855,116.468,95.158,140.578,60.82,738.125,50.611,55.225,43.416,346.715,147.93,0,59.024,259.523,106.023,295.154,99.233,519.524
6/9/2018 17:00,0,51.964,0,99.284,76.78,114.841,93.717,74.962,76.894,37.907,452.532,31.418,32.996,19.084,219.202,105.049,0,30.959,150.096,49.327,183.068,61.106,325.045
6/9/2018 18:00,0,15.507,0,16.587,20.785,51.817,37.454,34.842,21.588,11.343,170.127,12.747,13.122,3.605,94.723,54.698,0,10.221,51.23,11.633,60.627,27.093,123.622
6/9/2018 19:00,0,2.096,0,0.098,0.734,9.496,7.056,6.673,1.692,1.411,24.604,3.428,3.485,0.416,13.537,7.913,0,1.373,2.197,0.534,7.143,6.013,14.971
6/9/2018 20:00,0,0.319,0,0,0,0.063,0.341,0.567,0,0.052,0,0.593,0.394,0,0,0,0,0.228,0,0,0,1.022,0.012
6/9/2018 21:00,0,0.316,0,0,0,0,0.056,0.332,0,0.064,0,0.565,0.356,0,0,0,0,0.232,0,0,0,1.023,0
6/9/2018 22:00,0,0.321,0,0,0,0,0.049,0.332,0,0.054,0,0.567,0.356,0,0,0,0,0.23,0,0,0,1.015,0
6/9/2018 23:00,0,0.297,0,0,0,0,0.044,0.328,0,0.048,0,0.562,0.354,0,0,0,0,0.228,0,0,0,1.016,0
6/10/2018 0:00,0,0.3,0,0,0,0,0.042,0.327,0,0.049,0,0.559,0.352,0,0,0,0,0.23,0,0,0,1.009,0
6/10/2018 1:00,0,0.31,0,0,0,0,0.039,0.328,0,0.048,0,0.563,0.352,0,0,0,0,0.23,0,0,0,1.009,0
6/10/2018 2:00,0,0.301,0,0,0,0,0.036,0.324,0,0.048,0,0.562,0.352,0,0,0,0,0.228,0,0,0,1.004,0
6/10/2018 3:00,0,0.31,0,0,0,0,0.036,0.326,0,0.048,0,0.561,0.352,0,0,0,0,0.231,0,0,0,1.007,0
6/10/2018 4:00,0,0.299,0,0,0,0,0.039,0.325,0,0.048,0,0.564,0.352,0,0,0,0,0.232,0,0,0,1.008,0
6/10/2018 5:00,0,0.329,0,2.101,0,0,0.04,0.324,0,0.048,0,0.562,0.353,0.737,0,0,0,0.235,0,0.512,0,1.007,0
6/10/2018 6:00,0,5.623,0,38.747,0.49,1.418,0.913,1.18,0.834,1.72,2.852,2.148,2.087,7.776,4.71,2.57,0,3.074,3.941,13.929,6.324,3.057,15.771
6/10/2018 7:00,0,29.973,0,161.159,26.539,20.473,10.159,9.175,39.003,14.179,145.251,9.935,10.966,29.653,52.69,25.225,0,15.457,43.42,58.647,58.374,19.536,130.828
6/10/2018 8:00,0,73.625,0,269.074,78.139,76.178,19.921,18.66,104.989,37.842,469.341,28.041,34.026,51.078,195.108,78.867,0,42.245,153.001,110.747,185.493,63.467,324.924
6/10/2018 9:00,0,105.199,0,356.356,132.201,132.795,50.217,43.643,178.471,59.891,725.51,46.443,53.827,67.004,325.924,132.8,0,65.846,255.699,164.12,289.005,101.01,513.015
6/10/2018 10:00,0,128.156,0,416.734,174.601,182.399,84.538,70.63,233.558,77.704,922.089,61.628,68.783,78.867,426.314,177.049,0,82.871,333.045,197.211,367.301,131.054,654.344
6/10/2018 11:00,0,141.863,0,453.022,203.433,222.677,111.029,91.884,270.355,89.999,1045.318,71.78,77.637,85.287,490.172,213.563,0,93.941,385.86,214.233,426.241,149.33,744.337
6/10/2018 12:00,0,146.421,0,465.352,216.097,240.109,127.254,105.585,286.392,95.067,1097.42,76.675,82.221,87.356,521.143,222.064,0,98.813,408.34,219.604,447.667,160.169,793.152
6/10/2018 13:00,0,145.21,0,444.34,218.839,244.91,136.467,114.244,287.758,96.052,1101.956,76.88,83.217,83.788,525.528,221.102,0,98.133,409.959,213.315,447.906,162.225,790.803
6/10/2018 14:00,0,135.633,0,399.625,205.512,234.204,137.485,115.211,270.261,89.6,1045.58,72.841,78.539,74.911,500.195,210.329,0,91.464,386.437,195.142,428.023,153.363,752.092
6/10/2018 15:00,0,116.388,0,321.035,179.513,210.91,133.549,109.332,231.527,77.927,933.48,64.502,69.572,60.376,445.981,187.188,0,79.053,340.394,158.688,384.278,133.33,661.902
6/10/2018 16:00,0,71.587,0,169.873,135.947,165.013,118.684,97.036,137.565,58.911,587.806,43.976,47.738,30.329,323.731,126.024,0,48.325,235.478,66.418,285.945,79.282,513.993
6/10/2018 17:00,0,31.993,0,53.501,58.321,81.938,63.445,48.311,67.894,31.673,320.614,19.797,20.762,8.542,146.097,69.619,0,19.209,98.343,32.369,145.203,37.403,324.638
6/10/2018 18:00,0,6.431,0,10.629,17.493,27.049,23.125,15.679,16.685,10.077,110.443,9.193,9.548,2.245,45.975,29.345,0,4.37,16.944,8.267,36.312,17.522,124.331
6/10/2018 19:00,0,2.598,0,0.318,0.646,6.273,4.339,4.951,2.19,1.621,16.716,2.827,2.76,0.501,9.001,7.432,0,1.613,1.365,0.58,8.503,5.828,16.166
6/10/2018 20:00,0,0.292,0,0,0,0.161,0.459,0.668,0,0.052,0,0.63,0.43,0,0,0,0,0.23,0,0,0,1.003,0.183
6/10/2018 21:00,0,0.282,0,0,0,0,0.046,0.328,0,0.049,0,0.564,0.356,0,0,0,0,0.232,0,0,0,1.016,0
6/10/2018 22:00,0,0.273,0,0,0,0,0.047,0.328,0,0.05,0,0.561,0.352,0,0,0,0,0.228,0,0,0,1.015,0
6/10/2018 23:00,0,0.311,0,0,0,0,0.039,0.326,0,0.048,0,0.562,0.354,0,0,0,0,0.228,0,0,0,1.009,0
6/11/2018 0:00,0,0.287,0,0,0,0,0.043,0.329,0,0.048,0,0.565,0.355,0,0,0,0,0.23,0,0,0,1.01,0
6/11/2018 1:00,0,0.296,0,0,0,0,0.041,0.328,0,0.048,0,0.563,0.354,0,0,0,0,0.23,0,0,0,1.001,0
6/11/2018 2:00,0,0.3,0,0,0,0,0.037,0.326,0,0.048,0,0.563,0.354,0,0,0,0,0.228,0,0,0,0.999,0
6/11/2018 3:00,0,0.323,0,0,0,0,0.041,0.326,0,0.048,0,0.564,0.355,0,0,0,0,0.228,0,0,0,0.997,0
6/11/2018 4:00,0,0.32,0,0,0,0,0.044,0.326,0,0.048,0,0.564,0.355,0,0,0,0,0.229,0,0,0,1.002,0
6/11/2018 5:00,0,0.401,0,2.36,0,0,0.047,0.325,0,0.048,0,0.561,0.355,0.831,0,0,0,0.247,0,0.549,0,1.002,0
6/11/2018 6:00,0,5.041,0,36.281,0.942,1.482,1.117,1.314,0.014,1.64,5.395,2.104,2.096,7.539,4.855,3.187,0,3.161,4.515,12.829,6.557,3.423,13.849
6/11/2018 7:00,0,20.041,0,112.135,16.777,21.159,7.743,7.089,24.726,8.46,96.633,7.602,8.435,23.384,52.724,17.659,0,12.809,36.087,35.263,40.665,13.061,86.939
6/11/2018 8:00,0,67.58,0,270.208,70.165,56.219,32.3,27.994,108.875,34.217,257.771,17.902,20.91,53.47,128.702,40.147,0,38.042,132.999,103.666,189.918,35.17,273.429
6/11/2018 9:00,0,106.768,0,361.198,130.556,139.433,54.804,46.134,178.111,58.681,737.55,42.74,48.578,68.522,331.054,123.435,0,65.287,252.771,164.82,288.391,97.848,516.446
6/11/2018 10:00,0,128.895,0,423.204,173.778,185.001,85.254,71.129,234.488,77.229,920.32,61.82,68.809,79.508,430.145,175.017,0,83.445,334.724,195.854,369.784,129.679,658.227
6/11/2018 11:00,0,142.211,0,459.994,200.18,224.367,110.44,92.188,268.493,88.595,1045.257,71.677,78.037,86.12,493.185,211.265,0,94.606,387.242,214.517,419.731,148.111,752.47
6/11/2018 12:00,0,147.275,0,468.989,214.216,243.589,128.079,106.39,286.857,93.957,1112.129,76.271,82.761,87.783,524.829,220.539,0,99.33,414.426,221.133,444.815,160.154,803.616
6/11/2018 13:00,0,145.667,0,451.28,215.258,247.914,136.431,114.032,286.574,94.527,1110.244,76.394,83.135,84.573,527.724,220.491,0,98.63,413.856,215.49,443.691,162.787,802.568
6/11/2018 14:00,0,136.995,0,406.672,204.57,237.92,137.781,115.942,271.068,89.274,1055.622,73.026,78.92,75.724,503.486,210.107,0,91.409,389.557,195.578,425.147,153.983,757.14
6/11/2018 15:00,0,118.23,0,334.996,179.606,212.768,131.925,110.046,230.814,78.039,938.211,64.622,70.489,62.331,449.914,185.914,0,79.676,340.526,165.062,377.025,133.526,664.401
6/11/2018 16:00,0,91.006,0,239.737,139.528,175.41,117.802,96.694,141.833,60.394,744.941,51.747,56.509,44.204,356.544,148.017,0,60.177,267.816,109.199,299.107,99.989,516.629
6/11/2018 17:00,0,58.1,0,129.67,77.456,125.574,94.084,76.044,77.451,38.341,475.701,34.234,35.998,24.373,242.605,103.226,0,35.672,168.849,52.331,195.619,61.866,325.134
6/11/2018 18:00,0,21.964,0,33.335,25.61,64.045,54.342,49.382,26.557,14.479,198.183,14.232,14.514,6.537,117.666,54.453,0,11.921,61.786,9.855,88.934,25.009,124.314
6/11/2018 19:00,0,2.772,0,0.16,1.621,13.493,15.5,16.404,2.577,1.876,24.688,2.966,2.988,0.495,16.908,8.744,0,1.787,4.631,0.579,16.096,4.961,14.394
6/11/2018 20:00,0,0.306,0,0,0,0.117,0.461,0.662,0,0.069,0,0.634,0.438,0,0,0,0,0.232,0,0,0,1.02,0.198
6/11/2018 21:00,0,0.329,0,0,0,0,0.051,0.328,0,0.059,0,0.567,0.356,0,0,0,0,0.23,0,0,0,1.004,0
6/11/2018 22:00,0,0.31,0,0,0,0,0.054,0.332,0,0.052,0,0.566,0.359,0,0,0,0,0.232,0,0,0,1.013,0
6/11/2018 23:00,0,0.322,0,0,0,0,0.05,0.328,0,0.05,0,0.562,0.355,0,0,0,0,0.229,0,0,0,1.007,0
6/12/2018 0:00,0,0.327,0,0,0,0,0.04,0.326,0,0.048,0,0.562,0.354,0,0,0,0,0.228,0,0,0,1.004,0
6/12/2018 1:00,0,0.305,0,0,0,0,0.044,0.327,0,0.049,0,0.564,0.356,0,0,0,0,0.232,0,0,0,1.002,0
6/12/2018 2:00,0,0.303,0,0,0,0,0.041,0.325,0,0.049,0,0.565,0.356,0,0,0,0,0.229,0,0,0,0.998,0
6/12/2018 3:00,0,0.334,0,0,0,0,0.039,0.324,0,0.048,0,0.564,0.356,0,0,0,0,0.23,0,0,0,0.997,0
6/12/2018 4:00,0,0.331,0,0,0,0,0.034,0.325,0,0.048,0,0.564,0.355,0,0,0,0,0.229,0,0,0,0.998,0
6/12/2018 5:00,0,0.435,0,4.107,0,0,0.035,0.323,0,0.047,0,0.56,0.352,1.137,0,0,0,0.267,0,0.737,0,0.999,0
6/12/2018 6:00,0,7.601,0,46.514,0.347,2.569,1.345,1.571,2.387,1.933,9.459,2.705,2.78,9.566,7.204,3.068,0,3.898,6.107,16.542,9.728,3.172,15.222
6/12/2018 7:00,0,21.998,0,149.038,25.709,23.92,11.437,10.05,34.885,13.345,149.111,9.674,10.685,28.778,65.311,23.724,0,14.914,48.848,64.79,54.452,17.479,81.435
6/12/2018 8:00,0,80.222,0,272.204,77.415,81.017,23.762,21.187,106.221,37.443,514.518,25.114,28.811,52.349,179.29,73.373,0,45.247,160.354,113.519,201.278,51.458,275.217
6/12/2018 9:00,0,106.361,0,359.897,132.462,138.165,50.689,44.53,179.053,59.769,725.33,46.607,54.397,68.299,324.298,132.021,0,65.949,256.496,164.964,291.073,101.55,511.052
6/12/2018 10:00,0,129.193,0,421.872,174.174,184.884,85.085,71.304,234.683,77.593,914.947,62.118,69.056,79.3,428.965,174.383,0,82.819,336.401,177.445,369.921,128.607,660.954
6/12/2018 11:00,0,142.322,0,459.001,201.17,223.038,110.308,92.378,268.9,88.836,961.264,71.243,76.59,86.531,493.195,188.513,0,93.118,383.603,212.361,418.421,139.036,760.647
6/12/2018 12:00,0,147.296,0,469.833,214.835,242.404,127.631,106.442,285.867,94.364,1088.657,75.491,82.157,88.019,524.759,203.334,0,98.374,406.59,213.518,444.668,158.062,801.9
6/12/2018 13:00,0,145.869,0,452.862,215.791,247.601,136.571,114.121,286.878,94.529,1093.511,74.091,81.098,84.55,527.472,214.432,0,98.19,415.121,215.39,445.899,161.127,804.581
6/12/2018 14:00,0,137.582,0,407.206,205.599,238.099,137.896,115.642,271.863,89.978,1057.906,72.277,78.259,76.079,501.981,208.566,0,92.192,393.255,195.962,424.836,153.593,757.473
6/12/2018 15:00,0,118.5,0,333.346,179.729,214.183,132.634,110.355,231.579,78.213,931.552,64.247,70.575,62.025,450.467,186.119,0,79.635,342.788,164.861,378.389,133.508,661.248
6/12/2018 16:00,0,90.632,0,231.016,139.395,174.829,117.551,96.893,141.029,60.34,746.48,51.259,55.912,42.474,355.042,148.177,0,59.718,266.751,107.721,296.976,99.79,519.771
6/12/2018 17:00,0,54.443,0,114.555,74.659,120.295,90.581,73.381,75.237,36.498,440.491,31.9,33.497,21.092,230.488,98.644,0,33.289,159.713,44.693,185.903,59.313,308.683
6/12/2018 18:00,0,18.232,0,30.319,25.285,56.062,48.178,42.525,26.183,13.751,163.744,12.529,13.096,5.705,97.324,46.339,0,10.346,54.223,10.179,79.489,20.327,124.671
6/12/2018 19:00,0,2.816,0,0.282,1.922,13.573,12.221,12.328,2.872,2.022,15.432,3.421,3.281,0.494,20.573,8.763,0,1.904,5.794,0.702,14.055,5.235,17.999
6/12/2018 20:00,0,0.283,0,0,0,0.169,0.435,0.631,0,0.052,0,0.623,0.431,0,0,0,0,0.228,0,0,0,0.993,0.254
6/12/2018 21:00,0,0.305,0,0,0,0,0.052,0.327,0,0.05,0,0.562,0.351,0,0,0,0,0.228,0,0,0,0.991,0
6/12/2018 22:00,0,0.292,0,0,0,0,0.049,0.328,0,0.05,0,0.562,0.352,0,0,0,0,0.228,0,0,0,0.999,0
6/12/2018 23:00,0,0.306,0,0,0,0,0.048,0.328,0,0.048,0,0.563,0.353,0,0,0,0,0.231,0,0,0,1.014,0
6/13/2018 0:00,0,0.315,0,0,0,0,0.035,0.326,0,0.047,0,0.557,0.349,0,0,0,0,0.225,0,0,0,0.996,0
6/13/2018 1:00,0,0.326,0,0,0,0,0.026,0.324,0,0.048,0,0.559,0.348,0,0,0,0,0.228,0,0,0,0.995,0
6/13/2018 2:00,0,0.318,0,0,0,0,0.028,0.325,0,0.048,0,0.561,0.352,0,0,0,0,0.228,0,0,0,0.997,0
6/13/2018 3:00,0,0.317,0,0,0,0,0.031,0.326,0,0.048,0,0.564,0.352,0,0,0,0,0.228,0,0,0,1,0
6/13/2018 4:00,0,0.32,0,0,0,0,0.032,0.324,0,0.048,0,0.561,0.352,0,0,0,0,0.228,0,0,0,0.997,0
6/13/2018 5:00,0,0.332,0,0.511,0,0,0.033,0.324,0,0.048,0,0.558,0.351,0.446,0,0,0,0.228,0,0.294,0,0.994,0
6/13/2018 6:00,0,3.344,0,29.332,0,0.722,0.384,0.701,0,1.081,0.816,2.065,1.928,5.655,3.776,1.306,0,1.9,1.304,7.797,3.243,2.229,10.901
6/13/2018 7:00,0,14.146,0,93.519,12.503,17.903,5.937,5.44,19.572,7.252,66.143,7.806,8.207,19.438,44.021,14.329,0,8.737,25.113,30.95,29.335,11.342,77.513
6/13/2018 8:00,0,55.059,0,275.601,58.346,62.436,21.221,18.262,85.339,28.371,315.314,26.254,31.214,52.237,172.265,63.902,0,31.75,104.55,109.354,121.716,54.879,249.387
6/13/2018 9:00,0,106.54,0,362.257,132.411,135.539,51.314,44.786,179.761,60.042,733.57,47.397,54.88,67.693,333.098,98.811,0,66.234,258.047,165.579,292.058,91.869,517.541
6/13/2018 10:00,0,129.027,0,425.785,174.051,187.018,85.507,71.026,234.227,77.641,928.465,58.334,64.52,78.812,426.008,116.066,0,83.37,334.658,189.942,368.107,87.28,652.431
6/13/2018 11:00,0,141.99,0,424.354,201.165,219.98,110.981,91.662,269.391,89.185,946.731,51.994,57.381,84.892,454.976,118.658,0,93.001,391.065,175.474,421.394,85.131,748.916
